PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,HasCabin,FamilySize,IsAlone,FarePerPerson,Embarked_Q,Embarked_S,Title_Col,Title_Countess,Title_Don,Title_Dr,Title_Jonkheer,Title_Lady,Title_Major,Title_Master,Title_Miss,Title_Mlle,Title_Mme,Title_Mr,Title_Mrs,Title_Ms,Title_Rev,Title_Sir,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_U,AgeGroup_Child,AgeGroup_Infant,AgeGroup_Senior,AgeGroup_Teen,AgeGroup_YoungAdult
227,1,2,0,19.0,0,0,10.5,0,1,1,10.5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
228,0,3,0,20.5,0,0,7.25,0,1,1,7.25,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
229,0,2,0,18.0,0,0,13.0,0,1,1,13.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
230,0,3,1,21.5,3,1,25.4667,0,5,0,5.0933399999999995,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
231,1,1,1,35.0,1,0,83.475,1,2,0,41.7375,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
232,0,3,0,29.0,0,0,7.775,0,1,1,7.775,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
233,0,2,0,59.0,0,0,13.5,0,1,1,13.5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
234,1,3,1,5.0,4,2,31.3875,0,7,0,4.483928571428572,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
235,0,2,0,24.0,0,0,10.5,0,1,1,10.5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
236,0,3,1,21.5,0,0,7.55,0,1,1,7.55,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
237,0,2,0,44.0,1,0,26.0,0,2,0,13.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
238,1,2,1,8.0,0,2,26.25,0,3,0,8.75,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
239,0,2,0,19.0,0,0,10.5,0,1,1,10.5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
240,0,2,0,33.0,0,0,12.275,0,1,1,12.275,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
241,0,3,1,21.5,1,0,14.4542,0,2,0,7.2271,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
242,1,3,1,21.5,1,0,15.5,0,2,0,7.75,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
243,0,2,0,29.0,0,0,10.5,0,1,1,10.5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
244,0,3,0,22.0,0,0,7.125,0,1,1,7.125,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
245,0,3,0,30.0,0,0,7.225,0,1,1,7.225,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
246,0,1,0,44.0,2,0,90.0,1,3,0,30.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
247,0,3,1,25.0,0,0,7.775,0,1,1,7.775,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
248,1,2,1,24.0,0,2,14.5,0,3,0,4.833333333333333,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
249,1,1,0,37.0,1,1,52.5542,1,3,0,17.518066666666666,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
250,0,2,0,54.0,1,0,26.0,0,2,0,13.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
251,0,3,0,25.0,0,0,7.25,0,1,1,7.25,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
252,0,3,1,29.0,1,1,10.4625,1,3,0,3.4875000000000003,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
253,0,1,0,62.0,0,0,26.55,1,1,1,26.55,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
254,0,3,0,30.0,1,0,16.1,0,2,0,8.05,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
255,0,3,1,41.0,0,2,20.2125,0,3,0,6.7375,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
256,1,3,1,29.0,0,2,15.2458,0,3,0,5.081933333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
257,1,1,1,35.0,0,0,79.2,0,1,1,79.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
258,1,1,1,30.0,0,0,86.5,1,1,1,86.5,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
259,1,1,1,35.0,0,0,512.3292,0,1,1,512.3292,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
260,1,2,1,50.0,0,1,26.0,0,2,0,13.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
261,0,3,0,25.0,0,0,7.75,0,1,1,7.75,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
262,1,3,0,3.0,4,2,31.3875,0,7,0,4.483928571428572,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
263,0,1,0,52.0,1,1,79.65,1,3,0,26.55,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
264,0,1,0,40.0,0,0,0.0,1,1,1,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
265,0,3,1,21.5,0,0,7.75,0,1,1,7.75,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
266,0,2,0,36.0,0,0,10.5,0,1,1,10.5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
267,0,3,0,16.0,4,1,39.6875,0,6,0,6.614583333333333,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
268,1,3,0,25.0,1,0,7.775,0,2,0,3.8875,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
269,1,1,1,58.0,0,1,153.4625,1,2,0,76.73125,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
270,1,1,1,35.0,0,0,135.6333,1,1,1,135.6333,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
271,0,1,0,40.0,0,0,31.0,0,1,1,31.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
272,1,3,0,25.0,0,0,0.0,0,1,1,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
273,1,2,1,41.0,0,1,19.5,0,2,0,9.75,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
274,0,1,0,37.0,0,1,29.7,1,2,0,14.85,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
275,1,3,1,21.5,0,0,7.75,0,1,1,7.75,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
276,1,1,1,63.0,1,0,77.9583,1,2,0,38.97915,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
277,0,3,1,45.0,0,0,7.75,0,1,1,7.75,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
278,0,2,0,30.0,0,0,0.0,0,1,1,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
279,0,3,0,7.0,4,1,29.125,0,6,0,4.854166666666667,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
280,1,3,1,35.0,1,1,20.25,0,3,0,6.75,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
281,0,3,0,65.0,0,0,7.75,0,1,1,7.75,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
282,0,3,0,28.0,0,0,7.8542,0,1,1,7.8542,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
283,0,3,0,16.0,0,0,9.5,0,1,1,9.5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
284,1,3,0,19.0,0,0,8.05,0,1,1,8.05,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
285,0,1,0,40.0,0,0,26.0,1,1,1,26.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
286,0,3,0,33.0,0,0,8.6625,0,1,1,8.6625,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
287,1,3,0,30.0,0,0,9.5,0,1,1,9.5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
288,0,3,0,22.0,0,0,7.8958,0,1,1,7.8958,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
289,1,2,0,42.0,0,0,13.0,0,1,1,13.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
290,1,3,1,22.0,0,0,7.75,0,1,1,7.75,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
291,1,1,1,26.0,0,0,78.85,0,1,1,78.85,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
292,1,1,1,19.0,1,0,91.0792,1,2,0,45.5396,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
293,0,2,0,36.0,0,0,12.875,1,1,1,12.875,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
294,0,3,1,24.0,0,0,8.85,0,1,1,8.85,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
295,0,3,0,24.0,0,0,7.8958,0,1,1,7.8958,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
296,0,1,0,40.0,0,0,27.7208,0,1,1,27.7208,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
297,0,3,0,23.5,0,0,7.2292,0,1,1,7.2292,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
298,0,1,1,2.0,1,2,151.55,1,4,0,37.8875,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
299,1,1,0,40.0,0,0,30.5,1,1,1,30.5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
300,1,1,1,50.0,0,1,247.5208,1,2,0,123.7604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
301,1,3,1,21.5,0,0,7.75,0,1,1,7.75,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
302,1,3,0,25.0,2,0,23.25,0,3,0,7.75,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
303,0,3,0,19.0,0,0,0.0,0,1,1,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
304,1,2,1,28.0,0,0,12.35,1,1,1,12.35,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
305,0,3,0,25.0,0,0,8.05,0,1,1,8.05,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
306,1,1,0,0.92,1,2,151.55,1,4,0,37.8875,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
307,1,1,1,35.0,0,0,110.8833,0,1,1,110.8833,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
308,1,1,1,17.0,1,0,108.9,1,2,0,54.45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
309,0,2,0,30.0,1,0,24.0,0,2,0,12.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
310,1,1,1,30.0,0,0,56.9292,1,1,1,56.9292,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
311,1,1,1,24.0,0,0,83.1583,1,1,1,83.1583,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
312,1,1,1,18.0,2,2,262.375,1,5,0,52.475,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
313,0,2,1,26.0,1,1,26.0,0,3,0,8.666666666666666,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
314,0,3,0,28.0,0,0,7.8958,0,1,1,7.8958,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
315,0,2,0,43.0,1,1,26.25,0,3,0,8.75,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
316,1,3,1,26.0,0,0,7.8542,0,1,1,7.8542,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
317,1,2,1,24.0,1,0,26.0,0,2,0,13.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
318,0,2,0,54.0,0,0,14.0,0,1,1,14.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
319,1,1,1,31.0,0,2,164.8667,1,3,0,54.95556666666667,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
320,1,1,1,40.0,1,1,134.5,1,3,0,44.833333333333336,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
321,0,3,0,22.0,0,0,7.25,0,1,1,7.25,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
322,0,3,0,27.0,0,0,7.8958,0,1,1,7.8958,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
323,1,2,1,30.0,0,0,12.35,0,1,1,12.35,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
324,1,2,1,22.0,1,1,29.0,0,3,0,9.666666666666666,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
325,0,3,0,25.0,8,2,69.55,0,11,0,6.322727272727272,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
326,1,1,1,36.0,0,0,135.6333,1,1,1,135.6333,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
327,0,3,0,61.0,0,0,6.2375,0,1,1,6.2375,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
328,1,2,1,36.0,0,0,13.0,1,1,1,13.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
329,1,3,1,31.0,1,1,20.525,0,3,0,6.841666666666666,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
330,1,1,1,16.0,0,1,57.9792,1,2,0,28.9896,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
331,1,3,1,21.5,2,0,23.25,0,3,0,7.75,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
332,0,1,0,45.5,0,0,28.5,1,1,1,28.5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
333,0,1,0,38.0,0,1,153.4625,1,2,0,76.73125,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
334,0,3,0,16.0,2,0,18.0,0,3,0,6.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
335,1,1,1,35.0,1,0,133.65,0,2,0,66.825,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
336,0,3,0,25.0,0,0,7.8958,0,1,1,7.8958,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
337,0,1,0,29.0,1,0,66.6,1,2,0,33.3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
338,1,1,1,41.0,0,0,134.5,1,1,1,134.5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
339,1,3,0,45.0,0,0,8.05,0,1,1,8.05,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
340,0,1,0,45.0,0,0,35.5,1,1,1,35.5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
341,1,2,0,2.0,1,1,26.0,1,3,0,8.666666666666666,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
342,1,1,1,24.0,3,2,263.0,1,6,0,43.833333333333336,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
343,0,2,0,28.0,0,0,13.0,0,1,1,13.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
344,0,2,0,25.0,0,0,13.0,0,1,1,13.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
345,0,2,0,36.0,0,0,13.0,0,1,1,13.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
346,1,2,1,24.0,0,0,13.0,1,1,1,13.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
347,1,2,1,40.0,0,0,13.0,0,1,1,13.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
348,1,3,1,21.5,1,0,16.1,0,2,0,8.05,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
349,1,3,0,3.0,1,1,15.9,0,3,0,5.3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
350,0,3,0,42.0,0,0,8.6625,0,1,1,8.6625,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
351,0,3,0,23.0,0,0,9.225,0,1,1,9.225,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
352,0,1,0,40.0,0,0,35.0,1,1,1,35.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
353,0,3,0,15.0,1,1,7.2292,0,3,0,2.409733333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
354,0,3,0,25.0,1,0,17.8,0,2,0,8.9,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
355,0,3,0,25.0,0,0,7.225,0,1,1,7.225,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
356,0,3,0,28.0,0,0,9.5,0,1,1,9.5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
357,1,1,1,22.0,0,1,55.0,1,2,0,27.5,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
358,0,2,1,38.0,0,0,13.0,0,1,1,13.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
359,1,3,1,21.5,0,0,7.8792,0,1,1,7.8792,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
360,1,3,1,21.5,0,0,7.8792,0,1,1,7.8792,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
361,0,3,0,40.0,1,4,27.9,0,6,0,4.6499999999999995,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
362,0,2,0,29.0,1,0,27.7208,0,2,0,13.8604,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
363,0,3,1,45.0,0,1,14.4542,0,2,0,7.2271,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
364,0,3,0,35.0,0,0,7.05,0,1,1,7.05,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
365,0,3,0,25.0,1,0,15.5,0,2,0,7.75,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
366,0,3,0,30.0,0,0,7.25,0,1,1,7.25,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
367,1,1,1,60.0,1,0,75.25,1,2,0,37.625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
368,1,3,1,21.5,0,0,7.2292,0,1,1,7.2292,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
369,1,3,1,21.5,0,0,7.75,0,1,1,7.75,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
370,1,1,1,24.0,0,0,69.3,1,1,1,69.3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
371,1,1,0,25.0,1,0,55.4417,1,2,0,27.72085,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
372,0,3,0,18.0,1,0,6.4958,0,2,0,3.2479,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
373,0,3,0,19.0,0,0,8.05,0,1,1,8.05,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
